#Activity	walking running walking standing 
#ActivityID	1 2 1 8 
#Date 08-22-18-45
acc_rf_x	acc_rf_y	acc_rf_z	gyro_rf_x	gyro_rf_y	gyro_rf_z	acc_rs_x	acc_rs_y	acc_rs_z	gyro_rs_x	gyro_rs_y	gyro_rs_z	acc_rt_x	acc_rt_y	acc_rt_z	gyro_rt_x	gyro_rt_y	gyro_rt_z	acc_lf_x	acc_lf_y	acc_lf_z	gyro_lf_x	gyro_lf_y	gyro_lf_z	acc_ls_x	acc_ls_y	acc_ls_z	gyro_ls_x	gyro_ls_y	gyro_ls_z	acc_lt_x	acc_lt_y	acc_lt_z	gyro_lt_x	gyro_lt_y	gyro_lt_z	EMG_r	EMG_l	act
-7980	-7120	12068	55	161	200	-13456	-5448	1160	-1912	227	-218	-16056	-248	5576	328	2352	778	-2888	11184	11960	101	-4683	2817	-6488	2552	-6480	251	-4923	558	-10712	72	-9368	-1262	-2249	662	108	135	1
-8140	-7920	11380	87	118	225	-12816	-8840	2840	-1714	597	-64	-15536	-4392	6032	-832	2345	543	-3080	12216	13080	159	-5208	2815	-8816	872	-7232	-142	-5419	691	-8040	-928	-10352	-1488	-2117	452	117	136	1
-10052	-9676	11636	70	8	186	-13168	-9496	6248	-1060	1119	-286	-17288	-10152	1984	-432	2186	527	-5480	13800	15040	531	-5501	2861	-11144	320	-8664	-217	-6004	946	-4984	-1360	-10560	-1774	-1629	411	132	136	1
-8028	-7780	11548	237	-121	441	-15888	-8328	1056	-39	1462	-263	-18376	-6976	-2560	-205	1807	441	-6688	15600	16928	952	-5682	2890	-13184	128	-9472	-325	-6490	1060	-5016	-1960	-10696	-1918	-1065	144	141	136	1
-8452	-7064	12020	219	-51	509	-16120	-5096	-3712	547	1378	41	-16632	1096	-4632	-31	1791	293	-9240	23024	16872	1031	-5453	3192	-15080	-1304	-10432	-85	-6743	1212	-4584	-5064	-12360	-2145	-1103	95	130	132	1
-8264	-8140	12620	229	142	708	-19176	-3784	-3496	-102	1266	-32	-15600	4472	-4448	-545	1872	346	-13728	30128	21512	607	-4829	4148	-18400	-616	-14872	29	-6916	1430	-5208	-7320	-11736	-2301	-1186	-91	125	127	1
-8360	-6700	13228	168	448	624	-16456	-1344	-2272	-952	1143	-61	-16592	1376	-2232	-830	1719	449	-21464	23384	25512	1044	-3741	5422	-27392	4928	-16472	-756	-7014	1639	-5664	-3904	-5320	-2061	-1045	-292	124	130	1
-8580	-7128	13408	206	753	626	-16392	-1472	-1360	-1036	1145	-44	-17160	-3608	-696	-722	1396	369	-32768	23232	28488	2318	-2860	5808	-29720	7848	-24896	-2742	-6645	1271	-8152	6800	6576	-1745	-1148	478	123	131	1
-8772	-7144	13648	183	1080	719	-16168	-7352	-912	-912	1519	28	-19800	-5088	1664	-566	1293	282	-32768	21416	21240	1794	-2685	5024	-26000	7544	-27184	-3133	-5007	-16	-17688	12880	13360	-1323	-593	1837	123	131	1
-8652	-7744	13788	212	1475	833	-18616	-7112	-280	-412	1893	142	-18952	-5488	2176	-703	1402	323	-32768	12408	4816	-677	-2362	3141	-11584	4832	-29008	-2775	-3267	87	-21848	1080	29016	-159	305	1059	148	129	1
-8836	-7228	14472	225	1971	1026	-19200	-4504	-1488	-262	2246	278	-17616	-4360	640	-308	1313	418	-32768	-7648	-3672	464	-1593	541	-12360	-328	-32208	-1078	-1301	535	-22408	2720	29952	958	398	642	112	128	1
-8780	-6228	14948	191	2546	1198	-18920	-2856	-2736	-487	2465	296	-17712	-2312	-664	-117	1058	496	-32768	288	-1312	1053	-544	-1302	-6280	1304	-29064	1494	1184	956	-16968	7640	17408	2165	250	232	127	127	1
-8848	-6056	14452	57	3161	1358	-19256	-4144	-2824	-507	2622	446	-18376	-872	-144	-310	811	551	-32768	2312	6904	-523	746	-2239	-3896	864	-26512	2854	3219	735	-16120	7392	17248	2327	-93	187	111	129	1
-9884	-8160	13064	-142	3648	1725	-19056	-4736	-776	-453	2784	499	-18944	-1360	2680	-559	436	617	32767	31552	8968	-4719	3459	-2772	-32768	4656	32767	12509	2334	-277	-12344	10464	22584	2781	-1222	389	158	130	1
-9216	-8904	15552	-146	4247	2199	-20288	-5784	1608	-950	2937	516	-19672	-8816	5680	-642	-96	436	-32768	12056	32767	-53	5030	-3356	-11568	20944	-23080	-319	1608	1425	-32768	32767	28856	1793	1753	1634	121	132	1
-9132	-9948	14576	-312	5509	2911	-30888	-3520	5408	-1366	3153	896	-18696	-12808	13024	-659	-1477	-209	-12592	16056	20208	-792	2319	-2139	-14736	-3528	-14904	-2628	5113	-1340	-18072	-8272	-9320	-5658	2544	-1406	134	125	1
-27528	-19588	17660	647	6233	4350	-32136	-5160	6496	-2982	3182	639	-28320	336	15648	-477	-3333	-17	-3440	6944	13520	72	2718	-1217	-19704	6624	-6296	-5024	3332	-1018	-15240	-15720	-14992	-5054	367	-50	141	123	1
-25708	-19884	23764	2216	5930	5141	-29712	-14624	2368	-3122	3456	582	-22416	7176	1400	-138	-2373	383	-11104	11976	17256	-88	1945	-1396	-10016	-872	-16184	-6102	2344	-503	-8152	-12800	-320	-329	907	237	126	124	1
-20180	-11676	27536	1993	6210	4718	-23816	-11128	-472	-1667	3541	621	-24456	-968	-14096	-1500	-1707	-507	-11448	12008	18064	-754	320	-374	-13544	-2584	-15176	-2564	1348	571	-19424	7304	-12680	1718	1926	-447	127	128	1
-13428	-18240	21176	-1617	5228	2384	-23248	-4184	-17936	1047	3426	1213	-28416	808	-10768	-1241	-2446	-1217	-5744	15584	12128	-337	157	-227	-30296	-9128	-13880	1579	1421	684	-21264	5416	-8856	1640	2433	1086	129	128	1
-23168	-32768	32767	475	-729	583	-22224	-3104	-20960	1304	3340	1242	-32768	5592	-8192	-84	-3220	-1444	-4160	9808	14112	-192	115	-124	-18448	-264	-8536	4852	1055	854	-19248	2216	-3784	1713	1819	726	126	130	1
460	-9548	20204	1381	-2503	144	-20448	-1128	-4872	-844	177	-45	-30960	-248	-10936	545	-3354	-1640	-3384	9456	13992	9	131	-91	-13896	5312	-4280	4652	599	864	-16952	2416	-2152	1658	1725	57	127	128	1
-116	-10736	13964	-481	-2784	-497	-13416	-4552	-7544	50	-692	398	-25552	1320	-9096	44	-3044	-2222	-3592	9200	13728	179	152	-100	-14976	9280	-2736	2113	253	837	-14984	6368	-352	1407	1653	-785	126	131	1
-392	-15880	10456	106	-3388	-1156	-6792	-2336	-6536	201	-1448	247	-21464	1360	-8120	-474	-2907	-2067	-3368	9456	13608	262	132	-120	-15384	7352	-2040	-609	549	424	-14160	5888	-80	760	1468	-937	123	129	1
-364	-9136	9536	311	-3606	-1798	-6808	-1152	-6576	329	-2194	170	-18952	-488	-8008	-454	-2740	-1666	-3120	9912	12480	250	107	-144	-17768	5888	-2424	-2250	917	-118	-14664	5184	224	-32	1575	-910	123	135	1
-2988	-8544	9560	-377	-3590	-2328	-9120	-3424	-7136	857	-3062	200	-15992	-1104	-8016	343	-2463	-1558	-3272	10928	12320	150	85	-176	-18048	1288	-3320	-2244	476	15	-14728	3016	-136	54	1714	-651	57	134	1
-6168	-10028	9928	-542	-3884	-2627	-7872	-2120	-7344	1455	-3769	126	-14160	456	-8552	1248	-2283	-1404	-3728	10304	12944	54	93	-202	-16000	-2192	-4080	-655	297	230	-15224	2048	-528	227	1820	-369	166	135	1
-8024	-9132	10528	-723	-4294	-2798	-6680	-736	-7280	1337	-4302	-8	-11640	2504	-8880	1603	-2122	-1074	-3720	9880	12872	2	118	-204	-15240	-1064	-3856	1221	319	458	-15184	-5584	-1808	243	2656	44	141	135	1
-8876	-9660	11064	-1073	-4581	-2893	2184	-14160	-504	2430	-5511	-786	-7280	5352	-11288	1855	-1818	-531	-4424	9896	13248	3	145	-169	-16792	5568	-2384	2200	439	721	-14424	4328	2048	973	1928	-1103	120	135	1
-12536	-12316	11672	-1229	-4717	-3112	-12952	-4120	-6024	1415	-5415	-380	-7112	2728	-10800	1357	-1699	-436	-3856	9472	13040	-2	141	-170	-16168	7056	-448	1087	446	280	-13520	9760	4968	1328	2482	-621	96	135	1
-14100	-10236	12968	-1393	-4734	-3411	-12400	-904	-10560	1345	-5255	-260	-5296	2784	-10864	1648	-1475	-565	-3840	9904	12504	-45	114	-192	-15648	7424	-1096	857	474	247	-17472	12304	376	527	2633	-461	117	132	1
-17660	-14312	15220	-1710	-4546	-3634	-13424	-2720	-10064	554	-6260	-440	-3544	4416	-10360	1803	-1150	-42	-3648	10408	12552	-94	124	-246	-15080	6032	928	-425	1041	-24	-18736	8296	728	-295	2190	-35	120	133	1
-23176	-19804	18072	-1509	-4479	-4098	-16000	-4512	-11752	703	-6651	-621	-1720	5968	-10072	1944	-792	210	-3592	10272	13272	-81	164	-326	-16568	3408	-1072	-625	1210	43	-17648	3656	1672	-759	1578	131	121	132	1
-31640	-25016	20492	-919	-4352	-4852	-24864	-8408	-14952	1105	-6840	-816	-3408	6376	-6200	1844	-639	383	-4120	9504	13848	-6	232	-382	-16688	1440	-3616	-297	1345	36	-15160	2768	2432	-135	1647	-10	121	129	1
-32768	-10748	19280	-1434	-3546	-5554	-27424	-9136	-15192	2323	-6575	-693	-7400	2064	1504	1796	-609	258	-3448	10208	13720	174	317	-490	-16800	1056	-2480	336	1447	151	-15688	2568	1656	544	1744	-175	120	131	1
-32768	-5644	13744	-2644	-2594	-4952	-26080	-9120	-17368	1718	-5677	-481	-17408	-3896	12912	1525	-1078	-732	-3848	11032	13776	330	501	-673	-16896	1264	-2200	428	1471	172	-15456	3016	1432	884	1545	-242	119	139	1
-32768	2448	4448	-1609	-2436	-3583	-17168	-2656	-20800	1504	-4158	-914	-28520	-5264	22920	238	-1169	-1802	-3584	9832	16080	406	856	-857	-18408	3584	-2680	627	1938	220	-16928	2576	1432	1087	1463	-41	114	129	1
-32768	25628	-5508	-1747	-1966	-1776	-13096	-2560	-22952	-1019	-2892	-643	-19624	-4144	24576	-1692	398	-1213	-4208	8792	16384	493	1374	-922	-20624	-432	-4560	739	2053	144	-18384	2088	456	1291	1461	107	132	139	1
-32768	25052	-13124	-2060	-1635	558	-5280	-1680	-23120	-3383	-788	-939	-21024	-8432	14208	-2599	-71	-379	-4160	8440	16624	793	1929	-977	-19920	1056	-4352	597	2272	25	-18512	5320	192	1492	1371	-183	123	136	1
-32768	15116	-10968	241	-671	1965	-7800	-4568	-20984	-2921	1411	-471	-16184	-11416	7456	-2548	407	52	-3896	9808	15768	1141	2438	-1138	-19472	3408	-3192	200	2479	-117	-17664	8560	712	1055	1076	-332	116	132	1
-32768	6128	-2552	1526	343	1898	-10136	-5968	-22424	-984	3207	444	-15128	-11456	6320	-2415	451	-19	-4168	10976	14904	1494	2878	-1441	-19128	3384	-2536	-121	2781	-236	-17768	8760	3000	277	486	-251	119	137	1
32767	-32768	9440	6032	3355	2910	-15784	-18080	11592	-1086	3696	397	4208	-2248	-28632	-1732	2370	773	-3528	10520	15792	2000	3401	-1943	-21256	-752	-2776	36	3078	-257	-19200	8936	9776	97	-506	-95	127	126	1
-14184	25968	11032	1033	5197	2705	-32768	-8336	8456	4429	2646	-1134	-32768	-20208	17152	1075	-53	63	-2320	12016	18584	2812	4620	-2419	-32240	-6744	2504	1061	3255	-530	-26040	7648	17328	464	-1587	318	130	127	1
-32768	-7224	29224	1097	2455	2273	-11936	1448	-18680	8070	4131	2387	-32768	-712	4808	6424	1217	-523	-4968	16056	21008	3634	6212	-3545	-32768	-14480	6328	2817	3569	-436	-27920	-5744	23048	-407	-2730	-253	134	135	1
-32768	-25104	18280	1806	743	1319	-17640	-6184	-12464	1558	3737	-35	-21544	21184	-8952	4561	1643	863	-21576	32767	23888	2946	7067	-4646	-32768	4336	-1240	3902	3545	-360	-22376	-10400	10856	874	-2039	-1209	127	124	1
-6396	-972	14920	1105	-246	456	-12600	-8032	-12512	1684	2448	-1100	-6280	12160	-12248	-525	1129	-369	-19216	22600	28912	1433	6980	-4915	-31624	14448	-1856	1640	3644	-961	-29360	5672	-9984	4077	-1070	-686	83	123	1
-7080	-3008	16360	853	-235	318	-13672	3008	-13416	562	1805	-755	-7048	368	-8224	-2493	1668	459	-14560	32767	29040	1289	5931	-4882	-25680	13944	-12832	-586	4404	-1424	-32464	13976	-13576	3353	-1837	731	127	130	1
-6832	-6496	13448	440	-51	145	-22032	360	-9136	-1503	1355	-230	-21912	-7144	-11008	-1779	1553	26	-32768	32767	32767	-162	43	-2958	-18104	3800	-32768	-4832	3141	-1009	-31056	8504	-7368	-79	-3267	1251	136	123	1
-7108	-7124	12796	308	-34	133	-18576	-616	-6904	-3141	977	-298	-20536	504	-4656	-449	1637	-583	4720	23840	21296	-2022	-3439	-1944	-28648	-4160	-2032	-434	2163	-831	-32768	1776	-8784	-2121	-3936	868	117	118	1
-6908	-6728	13072	149	74	95	-15352	-7704	-5296	-3035	582	-647	-17744	1792	-3488	-1014	1697	-265	800	18368	14768	-2196	-4710	-1717	-14192	1440	-10080	278	322	-142	-28392	2184	-7752	-1757	-3576	1607	6	116	1
-7340	-7256	12596	67	105	97	-14464	-12240	-5560	-992	601	-509	-16648	-3272	-5864	-1665	1688	656	6128	18512	6600	-2810	-5163	-254	-7880	-1488	-6440	1154	-548	-211	-26312	1048	-6088	-818	-3493	1821	174	120	1
-7144	-7184	12448	78	60	102	-14488	-9280	-6008	1185	771	-159	-16152	-5336	-4584	-1263	1618	1167	7128	7792	2608	-2448	-4842	955	-9288	-3128	-6192	2241	-1328	-363	-22128	2592	-6088	181	-3279	1742	157	122	1
-7348	-7708	12096	94	110	93	-16760	-5480	-4184	1738	744	206	-14552	-5360	-4240	-669	1686	1007	6288	8032	2256	-1061	-4137	1756	-10480	1096	-6232	2298	-2547	-165	-20128	4160	-6528	133	-3190	1886	133	125	1
-7500	-7652	12140	193	72	75	-16648	-1312	-4000	711	515	38	-15632	-3176	-3360	-273	1846	834	3008	11736	5752	-433	-3720	2587	-6168	1392	-7648	1625	-3350	65	-18456	3672	-8080	-683	-3046	1674	135	126	1
-7140	-7080	12652	215	66	58	-14688	-2296	-2592	-489	254	-198	-15560	216	-704	-6	1922	929	1824	10008	6952	-107	-3967	3225	-5408	4080	-6032	1044	-4086	407	-16088	2000	-9176	-1457	-2838	1270	123	127	1
-7324	-7200	12540	214	64	55	-14112	-4736	-968	-1025	303	-240	-14504	-1120	416	255	1978	1018	480	10168	8032	241	-4242	3376	-7040	4776	-6032	-79	-4585	513	-13480	1184	-9760	-1977	-2693	786	124	130	1
-7300	-6628	12728	201	60	64	-15208	-5512	-416	-815	499	-161	-13768	-5032	1144	623	2039	1011	-1184	11440	10256	183	-4466	3373	-7808	1608	-8280	-911	-5153	605	-10824	-1152	-10208	-2080	-2606	448	125	131	1
-7224	-6840	12716	165	104	68	-13984	-7184	-816	-49	686	-138	-14792	-6176	1928	1022	2238	1041	-3760	11600	13000	413	-4750	3406	-8048	288	-8888	-1141	-5647	622	-7288	-2608	-10280	-2018	-2153	371	124	130	1
-7332	-6576	12828	143	131	89	-13864	-7032	-1120	96	720	-146	-16536	-4328	856	601	2403	1033	-5296	13472	14864	530	-4920	3367	-9464	-40	-9584	-1284	-6149	609	-4744	-3280	-9840	-1979	-1429	222	123	128	1
-7388	-7628	12756	174	144	149	-15368	-5616	-1264	644	999	-108	-18784	-1680	-2144	483	2258	883	-6544	15320	16704	560	-4909	3333	-11000	-1840	-11232	-998	-6509	661	-3256	-3840	-10552	-1722	-1196	175	120	127	1
-7064	-8736	12816	317	207	348	-15672	-5232	-1824	179	1014	-186	-18680	1096	-1536	294	1894	376	-11264	21072	20816	500	-4753	3672	-14184	-2840	-14048	-270	-6766	730	-3208	-5272	-9360	-1485	-1068	102	122	127	1
-7308	-7140	13928	425	461	582	-17264	-4416	-3072	-474	1011	-264	-19056	-840	-1888	26	1637	165	-17336	22968	20408	277	-4194	4405	-17784	-448	-16000	263	-6729	936	-3328	-5360	-8960	-1396	-1035	77	123	127	1
-7364	-7684	14444	249	806	669	-19016	-4312	-2448	-1028	1005	-169	-19680	-2496	-1928	-586	1471	254	-27144	18176	23840	570	-3171	4770	-22840	5872	-21168	-767	-6432	962	-4456	3472	696	-1009	-869	447	122	124	1
-7432	-5472	14664	122	1194	772	-18560	-4744	-936	-1221	1140	-183	-18992	-1824	1112	-773	1313	378	-32768	16728	21160	711	-2310	4088	-23032	6032	-25088	-2892	-5564	332	-7912	10048	10408	-427	-581	1312	108	125	1
-8348	-6136	14576	126	1519	827	-16464	-5432	-248	-1053	1464	-95	-18016	-2824	3936	-742	1398	247	-32768	17864	15744	-17	-1360	2835	-19408	5608	-28440	-3411	-3838	-582	-16656	7128	16216	-486	220	1721	148	125	1
-8596	-6820	14332	215	1869	924	-15832	-5680	-1176	-684	1847	-16	-16280	-2400	2992	-675	1303	72	-32768	12168	5544	-1044	-1390	1659	-10464	3712	-30136	-2348	-2127	-540	-19576	5312	19392	373	675	234	128	125	1
-8344	-6180	14604	220	2242	1040	-17376	-5360	-2656	-468	2149	36	-17256	-2688	-216	-787	1153	130	-32768	928	-2832	-473	-745	70	-8248	2288	-27864	-759	-360	356	-20232	7176	20760	-40	306	-251	117	126	1
-8900	-6588	14656	157	2639	1228	-18688	-4968	-3072	-516	2329	108	-18168	-2704	-1912	-936	928	193	-32768	1536	160	322	564	-1131	-6096	776	-26392	867	1434	832	-14824	6552	21952	-218	-236	230	100	127	1
-9472	-6852	14084	26	3041	1514	-18952	-4272	-2256	-802	2432	128	-18672	-2552	592	-988	571	249	-28824	31472	104	-4054	4021	-2970	-8600	10480	-16128	3268	2922	707	3664	360	-1920	1234	3075	-1358	140	127	1
-9508	-7152	14244	-152	3536	1937	-19176	-3744	-992	-1291	2558	124	-19672	-4240	3504	-1018	113	179	25768	-6288	24512	51	4412	-3163	-32768	8544	29632	3261	1064	103	-30520	24088	5248	3961	1513	-430	136	127	1
-8152	-7476	17148	38	4392	2383	-24208	-6688	1552	-1895	2657	336	-23152	-9960	6656	-909	-464	-193	-15440	-7848	24064	653	4602	-3158	-17224	13432	-15528	-1953	993	228	-22336	16904	19816	-1159	1741	1136	126	124	1
-18844	-15928	16928	449	5585	3319	-32744	-6744	7584	-2418	2765	523	-27264	-9624	16456	-1817	-2641	-371	-9120	11856	21592	82	2470	-1294	-22816	-1976	-9008	-1037	4193	-1144	-19848	-11920	-6752	-2280	2107	-516	96	123	1
-25408	-13188	25332	2491	5640	4086	-29248	-7968	3096	-3123	3366	128	-23224	2320	11792	-317	-2500	447	-12584	11984	22336	-486	1148	-1063	-14528	6160	-14912	-2466	2696	211	-15256	-14680	-7336	141	972	667	118	127	1
-19236	-7876	22280	292	6582	3729	-28776	-9192	2512	-1942	3555	630	-25280	5320	-1616	-193	-2050	-117	-8584	8136	19760	-478	665	-475	-13736	-3248	-15800	-3202	1795	317	-15560	5752	-8640	2420	1743	25	133	122	1
-20488	-14456	29052	-1021	6106	3835	-23272	-8704	-3416	-975	3331	571	-25544	3240	-11464	-1205	-2150	-588	-4232	10768	15104	-104	229	-188	-24352	-2464	-11184	-1450	1519	253	-18744	16304	-10792	1109	1904	-190	127	127	1
-8540	-26752	20216	-1262	3835	3517	-21456	-1384	-17072	-417	2631	368	-28024	8088	-10168	-1492	-2582	-1099	-3496	9096	14368	-45	108	-40	-18576	-2392	-8456	660	1155	279	-18184	6552	-5992	-841	1774	21	128	131	1
-13000	-32768	30528	974	-1404	122	-19864	-1352	-5808	-1276	1141	18	-29432	7720	-7576	-1121	-3156	-1442	-2800	8104	14480	2	169	-32	-15584	-528	-5888	2120	881	464	-18344	224	-2344	-992	1824	47	123	130	1
4804	-2856	17732	563	-2094	-36	-17672	40	-3704	-1892	-396	-386	-27280	-448	-8384	-750	-2949	-1844	-2744	7368	15016	107	208	-36	-16480	2728	-3656	1949	670	617	-16352	-208	656	-145	1559	-243	125	128	1
1320	-9264	13544	-1447	-2312	-565	-11448	-2872	-6120	-789	-1159	-155	-24768	1240	-7952	-765	-2765	-2286	-3728	7160	15784	267	181	-63	-16520	2776	-3944	619	463	549	-16480	136	984	232	1664	-440	126	133	1
-228	-11776	12624	-856	-2972	-1196	-6128	168	-6680	-308	-1817	-567	-19856	2656	-7336	-1127	-2732	-1735	-3096	7704	15288	415	171	-93	-16984	2512	-3560	-421	636	342	-16064	1088	1408	528	1742	-649	122	128	1
-1892	-7124	12824	-994	-3323	-2011	-7936	96	-6392	-192	-2485	-466	-17152	0	-7464	-881	-2463	-1383	-2888	8336	14192	468	136	-138	-17400	2128	-2880	-940	682	210	-15512	1768	1064	685	1653	-641	51	131	1
-3592	-6892	11980	-1393	-3570	-2546	-9496	-2424	-5912	593	-3248	-462	-14752	-1480	-7168	104	-2261	-1371	-3432	8816	13912	428	119	-169	-15904	584	-3496	-518	513	367	-15056	1856	1584	1120	1644	-340	152	131	1
-6136	-6696	11688	-1523	-3809	-2794	-8552	-440	-6608	1327	-3834	-552	-12520	264	-7360	1063	-2168	-1250	-2952	8672	13592	355	138	-187	-15320	120	-3328	563	448	485	-13528	3880	656	1522	1669	-328	138	130	1
-8016	-6304	12368	-1657	-3977	-2900	-8304	200	-6784	1597	-4249	-643	-10600	2272	-7368	1617	-2053	-982	-3368	8784	13600	268	153	-190	-16072	1944	-3104	1435	485	606	-13120	3584	552	1353	1606	-224	120	131	1
-9712	-7716	13328	-1697	-4165	-3044	-10072	-304	-7760	1790	-4628	-651	-8640	4936	-8088	1714	-1942	-641	-3448	8784	13024	147	166	-172	-15528	3352	-2840	1371	527	494	-13624	4528	1216	1288	1629	-671	108	130	1
-12468	-7572	15492	-1838	-4336	-3249	-12440	-504	-9424	1730	-5125	-507	-7112	3536	-8376	1443	-1727	-270	-3176	9144	13528	40	192	-173	-15048	6792	-2000	578	601	304	-15032	9352	3448	551	1962	-521	121	130	1
-14924	-9164	16024	-1993	-4467	-3446	-13200	520	-9096	1367	-5534	-401	-5776	2888	-7752	1391	-1630	-149	-3088	8992	14000	-11	204	-207	-16048	4640	-2856	-250	694	191	-15888	11232	2240	661	2614	-740	130	130	1
-16748	-11164	16816	-1835	-4393	-3591	-14704	184	-9840	649	-5907	-502	-5128	2488	-7592	1436	-1285	31	-3384	8496	14000	-20	214	-240	-16528	2088	-3528	-392	799	103	-15872	9744	-3176	170	2748	-758	127	130	1
-19160	-13408	18008	-1702	-4051	-3775	-17544	-2056	-10200	176	-6247	-694	-3960	3200	-7256	1600	-857	149	-3872	8448	14632	49	227	-292	-15944	2000	-3368	-174	888	121	-18200	4472	-2400	-914	1976	-435	121	130	1
-26304	-16312	21480	-1500	-3740	-4124	-21920	-6328	-14664	586	-6332	-904	-4400	4064	-3912	1396	-540	181	-3632	8592	14936	212	313	-374	-16328	2816	-2792	-80	996	149	-17384	3064	1216	-1289	1614	-329	119	129	1
-31752	-7848	20508	-2043	-3243	-4405	-24736	-7224	-13512	1374	-6071	-830	-9544	1488	3544	947	-675	24	-2512	8592	14800	242	565	-509	-17880	2728	-1896	-94	1163	81	-17344	3344	4432	-530	1650	-284	123	129	1
-32768	-6452	15212	-2738	-2586	-3925	-25568	-8344	-15136	881	-5333	-535	-16880	-2264	12160	201	-863	-484	-3232	8696	15016	258	621	-514	-17776	1304	-2424	66	1400	29	-16752	3112	4864	346	1677	-257	122	128	1
-32768	-16	6128	-1733	-2673	-2827	-17536	-3624	-18840	413	-4059	-906	-24400	-2864	19680	-1170	-705	-1159	-3784	8568	15912	669	1089	-598	-17416	2976	-2672	208	1687	-35	-16248	2752	4672	525	1675	-235	112	127	1
-32768	21724	-3160	-2300	-2094	-1214	-13312	-904	-22152	-1282	-2669	-938	-21008	-1160	20280	-2506	329	-1048	-3872	9080	15928	925	1404	-748	-18744	2088	-3768	225	1939	-35	-17520	3600	2224	1143	1514	-128	171	136	1
-32768	20436	-8296	-2666	-1707	618	-7800	-952	-21624	-3663	-1029	-1040	-20048	-8600	12448	-3253	119	-684	-3624	9120	16752	1150	1849	-928	-20096	1680	-4408	448	2135	-96	-18008	4752	1096	1360	1449	-302	105	125	1
-32768	16068	-7388	-244	-983	2054	-7592	-1896	-19256	-3453	865	-617	-15152	-11512	7304	-2692	522	-12	-4032	9544	16112	1441	2357	-1180	-20768	816	-3224	690	2359	-161	-19792	5688	2696	1293	1112	-341	117	117	1
-32768	8524	1012	656	-200	2255	-9912	-1704	-22248	-2072	2553	92	-12568	-9760	15312	-1998	-300	61	-2496	10456	15080	1644	2837	-1556	-20272	2328	-1384	875	2672	-229	-19776	7008	7272	987	357	-374	127	120	1
32767	-32768	20492	4415	3558	3091	-19584	-11408	32767	-3307	2585	386	3664	-6856	-23800	-1758	1783	820	-3544	11336	16376	1870	3432	-2146	-22624	1384	-1280	969	3042	-264	-20264	10728	13600	1089	-1017	-170	127	125	1
-32768	-492	14040	495	4963	3416	-32768	-14504	-6440	2455	2567	-186	-32768	-17376	26408	2086	-209	-364	-2560	16168	18472	2141	4745	-2912	-32768	-144	4552	1441	3441	-715	-24408	11880	16744	1422	-1666	334	132	136	1
-26456	-8700	23676	282	2791	1803	-10008	3976	-16544	6462	4246	2149	-32768	9152	-5464	6258	1503	639	-6072	23080	21416	2425	5791	-4149	-32768	-768	5144	2103	3496	-553	-26032	3136	16432	791	-2181	-115	119	135	1
-22372	-19572	14012	390	1931	1047	-19336	-4744	-14296	3997	3961	292	-15832	22736	-13560	3425	1301	1114	-14344	29440	21336	1915	6416	-5318	-32768	4560	1784	2414	3613	-667	-23776	-696	7640	414	-1827	-495	126	123	1
-4984	-6608	12068	923	735	710	-15264	-5464	-14624	2953	2285	-678	-2520	12504	-14232	-1676	1582	-80	-20968	32767	30104	684	6893	-5911	-27952	13552	2536	1712	4197	-806	-25264	5816	-8480	1900	-1349	-92	134	130	1
-10120	-8392	11640	600	75	331	-10528	6120	-12936	-245	1462	-598	-10200	-2744	-12328	-3850	1940	423	-15752	29784	32767	1579	4409	-3254	-24840	6832	-21408	-1707	4703	-1586	-32496	12824	-11784	1747	-1615	722	125	121	1
-7980	-7836	11840	284	19	175	-21568	1104	-10352	-4435	760	-334	-22936	-8544	-10824	-2351	1895	-339	-3288	32767	32767	-427	-257	-1198	-25016	9176	-18384	-2543	3129	-1244	-32768	6912	-8024	-1182	-2909	1000	124	119	1
-8116	-8688	11472	103	80	131	-20336	-3528	-7800	-6050	276	-634	-18344	-1504	-3280	-774	1705	-159	1824	10504	20496	-2846	-1467	-907	-21568	-3152	-8576	-1050	1628	-684	-32584	2288	-9520	-2626	-3853	999	123	117	1
-7668	-9184	10776	-122	205	61	-15656	-16976	-3320	-3614	179	-463	-17704	144	-4704	-1090	1700	362	4616	17904	14312	-1449	-3143	-204	-11232	-256	-7736	-237	486	-754	-23504	3512	-5536	-2454	-3203	1468	118	116	1
-8284	-9544	10328	-164	218	73	-11040	-15368	-4128	652	656	-196	-16312	-3528	-5560	-1240	1690	1302	7936	11160	7824	-2869	-3757	419	-8696	-968	-3344	1333	-129	-751	-23000	2048	-4648	-1153	-3088	1696	118	124	1
-8072	-9932	9996	-113	219	87	-12064	-11040	-5168	3032	951	316	-14048	-6248	-4800	-697	1597	1512	8608	4040	3792	-2128	-3881	719	-9464	832	-2528	1692	-1333	-515	-20192	3312	-5576	-289	-2969	1600	120	126	1
-8104	-10960	9100	58	172	172	-17880	-2576	-4016	3037	781	463	-13696	-5216	-4720	33	1735	1227	7088	10608	3920	-1665	-3718	1167	-6960	1440	-4672	1307	-2296	-382	-17944	3688	-6984	-188	-3064	1681	123	128	1
